SK_ID_PREV,SK_ID_CURR,MONTHS_BALANCE,AMT_BALANCE,AMT_CREDIT_LIMIT_ACTUAL,AMT_DRAWINGS_ATM_CURRENT,AMT_DRAWINGS_CURRENT,AMT_DRAWINGS_OTHER_CURRENT,AMT_DRAWINGS_POS_CURRENT,AMT_INST_MIN_REGULARITY,AMT_PAYMENT_CURRENT,AMT_PAYMENT_TOTAL_CURRENT,AMT_RECEIVABLE_PRINCIPAL,AMT_RECIVABLE,AMT_TOTAL_RECEIVABLE,CNT_DRAWINGS_ATM_CURRENT,CNT_DRAWINGS_CURRENT,CNT_DRAWINGS_OTHER_CURRENT,CNT_DRAWINGS_POS_CURRENT,CNT_INSTALMENT_MATURE_CUM,NAME_CONTRACT_STATUS,SK_DPD,SK_DPD_DEF
1611234,319477,-7,0.0,0,0.0,0.0,0.0,0.0,0.0,22.365,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,Active,0,0
1060743,345703,-29,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,26.0,Active,0,0
1635051,402205,-19,0.0,450000,0.0,0.0,0.0,0.0,0.0,105.57,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,62.0,Active,0,0
1951713,435371,-3,224977.5,225000,0.0,234436.5,0.0,234436.5,0.0,236250.0,224899.2,224977.5,224977.5,224977.5,0.0,5,0.0,5.0,4.0,Active,0,0
1395175,329389,-39,136990.89,450000,135000.0,135000.0,0.0,0.0,,0.0,0.0,135000.0,135645.39,135645.39,1.0,1,0.0,0.0,,Active,0,0
2633855,437122,-86,17.415,90000,0.0,0.0,0.0,0.0,2050.515,3150.0,3150.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,Active,0,0
1226307,326694,-11,268180.02,585000,144000.0,144000.0,0.0,0.0,2250.0,2445.885,2445.885,257235.165,262837.8,262837.8,2.0,2,0.0,0.0,5.0,Active,0,0
1000841,198725,-79,166300.515,135000,54000.0,54000.0,0.0,0.0,9000.0,22950.0,22950.0,158095.755,166300.515,166300.515,5.0,5,0.0,0.0,14.0,Active,0,0
1567869,362387,-94,0.0,90000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
1676301,193978,-79,106699.95,135000,0.0,0.0,0.0,0.0,6750.0,6750.0,6750.0,102981.33,106699.95,106699.95,0.0,0,0.0,0.0,13.0,Active,0,0
1566386,155681,-6,0.0,45000,0.0,0.0,0.0,0.0,0.0,27.18,27.18,0.0,0.0,0.0,0.0,0,0.0,0.0,9.0,Active,0,0
1240609,369095,-73,97941.105,112500,2250.0,2250.0,0.0,0.0,6750.0,20250.0,20250.0,93272.355,102666.105,107391.105,1.0,1,0.0,0.0,35.0,Active,0,0
1855671,146965,-39,84111.03,225000,40500.0,40500.0,0.0,0.0,2353.635,9000.0,9000.0,78572.88,81420.03,81420.03,2.0,2,0.0,0.0,2.0,Active,0,0
2760018,150344,-12,0.0,900000,0.0,0.0,0.0,0.0,130.5,138.465,138.465,0.0,0.0,0.0,0.0,0,0.0,0.0,9.0,Active,0,0
2506229,327029,-40,140455.89,135000,8550.0,8550.0,0.0,0.0,6750.0,6750.0,6750.0,133034.22,140455.89,140455.89,2.0,2,0.0,0.0,32.0,Active,0,0
2248439,187199,-81,64742.76,67500,0.0,0.0,0.0,0.0,3375.0,3375.0,3375.0,62710.92,64742.76,64742.76,0.0,0,0.0,0.0,15.0,Active,0,0
2200287,371126,-20,38911.41,135000,0.0,0.0,0.0,0.0,2250.0,0.0,0.0,36592.695,38911.41,38911.41,0.0,0,0.0,0.0,5.0,Active,8,8
2186854,135714,-61,235.665,67500,0.0,0.0,0.0,0.0,3375.0,17955.0,17955.0,0.0,0.0,0.0,0.0,0,0.0,0.0,33.0,Active,0,0
2357644,147491,-47,0.0,112500,0.0,0.0,0.0,0.0,0.0,131.715,0.0,0.0,-131.715,-131.715,0.0,0,0.0,0.0,33.0,Active,0,0
1736813,169216,-88,0.0,180000,0.0,0.0,0.0,0.0,0.0,238.32,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,15.0,Active,0,0
2820077,325145,-50,183841.515,180000,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,176844.69,183841.515,183841.515,0.0,0,0.0,0.0,37.0,Active,0,0
2247387,254536,-33,0.0,225000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2057873,262724,-2,0.0,450000,0.0,0.0,0.0,0.0,0.0,55.53,55.53,0.0,0.0,0.0,0.0,0,0.0,0.0,22.0,Active,0,0
2199786,243779,-5,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2475974,146765,-48,0.0,135000,0.0,0.0,0.0,0.0,3727.035,5717.565,4275.0,0.0,-1990.53,-1990.53,0.0,0,0.0,0.0,23.0,Signed,0,0
1419892,421554,-5,341890.56,337500,0.0,13500.0,0.0,13500.0,17190.63,22815.0,22815.0,334497.555,341890.56,341890.56,0.0,1,0.0,1.0,3.0,Active,0,0
1873780,235622,-56,0.0,0,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
1517568,197415,-55,113056.425,112500,40500.0,40500.0,0.0,0.0,5625.0,5625.0,5625.0,107817.615,113056.425,113056.425,2.0,2,0.0,0.0,46.0,Active,0,0
1869308,135846,-64,52492.545,90000,0.0,0.0,0.0,0.0,4500.0,9000.0,9000.0,50209.02,52492.545,52492.545,0.0,0,0.0,0.0,26.0,Active,0,0
1869474,219021,-40,26218.53,135000,0.0,0.0,0.0,0.0,6750.0,6750.0,6750.0,23724.72,26218.53,26218.53,0.0,0,0.0,0.0,43.0,Active,0,0
1590121,195945,-28,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,26.0,Active,0,0
2597455,148433,-26,0.0,157500,0.0,0.0,0.0,0.0,0.0,17100.0,14850.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.0,Active,0,0
1154742,220745,-3,0.0,225000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2288265,138643,-30,138658.365,180000,49500.0,49500.0,0.0,0.0,4911.615,13050.0,5354.37,133650.0,139880.34,139880.34,2.0,2,0.0,0.0,3.0,Active,0,0
1617460,391388,-44,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,9.0,Active,0,0
1440847,114447,-15,0.0,225000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2581485,138790,-49,0.0,135000,0.0,0.0,0.0,0.0,0.0,173.475,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,41.0,Active,0,0
2050509,160279,-12,0.0,450000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2630110,100487,-62,83522.07,90000,15750.0,15750.0,0.0,0.0,4500.0,4500.0,4500.0,75998.925,83522.07,83522.07,3.0,3,0.0,0.0,4.0,Active,0,0
1849792,271661,-3,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2332727,219612,-10,0.0,0,0.0,0.0,0.0,0.0,0.0,164.115,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,38.0,Active,0,0
1075069,244421,-76,0.0,157500,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2821279,113114,-86,105477.48,112500,0.0,0.0,0.0,0.0,5625.0,5625.0,5625.0,101391.525,105477.48,105477.48,0.0,0,0.0,0.0,6.0,Active,0,0
1425047,215735,-80,149922.225,180000,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,143860.995,149922.225,149922.225,0.0,0,0.0,0.0,17.0,Active,0,0
2536083,275118,-70,179015.355,180000,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,173490.66,179015.355,179015.355,0.0,0,0.0,0.0,9.0,Active,0,0
2584492,328402,-42,139840.38,135000,31500.0,31500.0,0.0,0.0,6750.0,18000.0,18000.0,133806.87,139368.285,139368.285,2.0,2,0.0,0.0,42.0,Active,0,0
1331244,453851,-36,0.0,90000,0.0,0.0,0.0,0.0,0.0,307.665,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,22.0,Active,0,0
1675614,408880,-44,184402.755,180000,45000.0,45000.0,0.0,0.0,9000.0,9000.0,9000.0,175205.61,184402.755,184402.755,3.0,3,0.0,0.0,59.0,Active,0,0
1204706,169102,-14,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2208615,334083,-37,0.0,135000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2411657,288478,-1,144537.885,270000,0.0,0.0,0.0,0.0,9235.575,45000.0,45000.0,139711.095,144537.885,144537.885,0.0,0,0.0,0.0,23.0,Active,0,0
1130695,385780,-78,65546.775,180000,0.0,0.0,0.0,0.0,3375.0,8550.0,8550.0,63850.5,65546.775,65546.775,0.0,0,0.0,0.0,1.0,Active,0,0
1522117,179341,-7,40773.015,180000,0.0,0.0,0.0,0.0,2442.78,4500.0,4500.0,38357.1,39522.015,39522.015,0.0,0,0.0,0.0,3.0,Active,0,0
2035553,427550,-8,0.0,135000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2830774,309139,-8,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2778862,386866,-66,111.645,45000,0.0,0.0,0.0,0.0,67.5,23.355,0.0,0.0,111.645,111.645,0.0,0,0.0,0.0,7.0,Active,1,0
2287993,178365,-16,159365.385,180000,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,154007.64,159365.385,159365.385,0.0,0,0.0,0.0,74.0,Active,0,0
2024150,161864,-10,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1937469,249405,-54,168379.65,180000,33750.0,33750.0,0.0,0.0,9000.0,9000.0,9000.0,160127.01,168379.65,168379.65,1.0,1,0.0,0.0,35.0,Active,0,0
1018006,268803,-2,345164.04,450000,0.0,0.0,0.0,0.0,18684.27,18900.0,18900.0,335885.355,345164.04,345164.04,0.0,0,0.0,0.0,25.0,Active,0,0
1817428,174132,-6,0.0,45000,0.0,0.0,0.0,0.0,0.0,211.32,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,69.0,Active,0,0
1469268,436257,-54,0.0,0,0.0,0.0,0.0,0.0,0.0,161.325,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,21.0,Active,0,0
2819311,101761,-4,0.0,157500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,42.0,Completed,0,0
1469294,293499,-24,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1976079,417688,-39,4407.48,45000,0.0,0.0,0.0,0.0,3150.0,6750.0,3600.0,4260.51,4908.24,4908.24,0.0,0,0.0,0.0,22.0,Active,0,0
2777436,380217,-26,185481.81,225000,0.0,0.0,0.0,0.0,11250.0,13500.0,13500.0,179267.085,185481.81,185481.81,0.0,0,0.0,0.0,68.0,Active,0,0
1195226,135168,-40,61113.465,112500,0.0,0.0,0.0,0.0,5625.0,5850.0,5850.0,57948.03,61113.465,61113.465,0.0,0,0.0,0.0,53.0,Active,0,0
1092750,396800,-2,279288.405,270000,0.0,3604.59,0.0,3604.59,13924.17,13950.0,13950.0,269078.265,277216.47,277216.47,0.0,3,0.0,3.0,7.0,Active,0,0
2596436,402601,-84,68983.56,67500,6750.0,6750.0,0.0,0.0,3375.0,3375.0,3375.0,66352.86,68983.56,68983.56,1.0,1,0.0,0.0,13.0,Active,0,0
1984186,140317,-81,157383.495,157500,2250.0,2700.0,0.0,450.0,7875.0,7875.0,7875.0,150803.775,157383.495,157383.495,1.0,2,0.0,1.0,6.0,Active,0,0
2435274,348913,-50,0.0,0,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
1108480,109471,-14,0.0,45000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,63.0,Completed,0,0
1516431,409676,-89,44007.03,180000,45000.0,45000.0,0.0,0.0,0.0,4427.82,0.0,40572.18,44007.03,44007.03,1.0,1,0.0,0.0,8.0,Active,0,0
2368876,111123,-7,0.0,90000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1012171,378026,-1,187353.315,180000,0.0,4782.15,0.0,4782.15,9226.125,9450.0,9450.0,179854.38,186682.815,186682.815,0.0,5,0.0,5.0,11.0,Active,0,0
1944502,199263,-38,0.0,67500,0.0,0.0,0.0,0.0,0.0,39.24,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,46.0,Active,0,0
2184932,400185,-15,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2327769,445200,-33,0.0,0,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2191817,378073,-46,0.0,0,0.0,0.0,0.0,0.0,0.0,316.125,0.0,0.0,-316.125,-316.125,0.0,0,0.0,0.0,14.0,Active,0,0
1354789,351947,-85,84055.275,90000,0.0,9004.68,0.0,9004.68,4500.0,4500.0,4500.0,81464.49,84055.275,84055.275,0.0,3,0.0,3.0,12.0,Active,0,0
1839981,279715,-26,0.0,180000,0.0,0.0,0.0,0.0,0.0,5436.495,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.0,Active,0,0
1620679,408067,-17,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2050107,272480,-4,0.0,90000,0.0,0.0,0.0,0.0,0.0,103.725,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,66.0,Active,0,0
2574913,333526,-59,184624.38,180000,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,177095.79,184624.38,184624.38,0.0,0,0.0,0.0,29.0,Active,1,1
1127309,284097,-55,82114.605,112500,0.0,0.0,0.0,0.0,5625.0,5625.0,5625.0,79060.275,82114.605,82114.605,0.0,0,0.0,0.0,29.0,Active,0,0
2208735,101962,-18,0.0,45000,0.0,0.0,0.0,0.0,0.0,939.465,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,11.0,Active,0,0
2155103,352869,-76,72792.225,135000,0.0,0.0,0.0,0.0,6750.0,6750.0,6750.0,69611.94,72792.225,72792.225,0.0,0,0.0,0.0,19.0,Active,0,0
1730432,211994,-54,0.0,0,0.0,0.0,0.0,0.0,0.0,6264.72,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,Active,0,0
1523906,308677,-49,119656.08,180000,0.0,0.0,0.0,0.0,9000.0,13500.0,13500.0,114053.58,119656.08,119656.08,0.0,0,0.0,0.0,27.0,Active,0,0
1455514,436712,-16,0.0,0,0.0,0.0,0.0,0.0,0.0,3.285,3.285,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,Active,0,0
1029591,397036,-29,244348.65,270000,0.0,0.0,0.0,0.0,13276.845,13950.0,13950.0,237637.215,244348.65,244348.65,0.0,0,0.0,0.0,5.0,Active,0,0
2315925,190159,-56,131343.21,135000,0.0,0.0,0.0,0.0,6750.0,6653.25,6653.25,126212.85,131047.515,131047.515,0.0,0,0.0,0.0,26.0,Active,1,0
1556822,193818,-84,185929.335,180000,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,178954.065,185929.335,185929.335,0.0,0,0.0,0.0,7.0,Active,0,0
1381888,175906,-8,0.0,90000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1288249,406607,-10,275266.935,270000,22500.0,22500.0,0.0,0.0,13500.0,40500.0,40500.0,263925.315,275266.935,275266.935,1.0,1,0.0,0.0,76.0,Active,0,0
1689079,318400,-35,72030.825,202500,2250.0,2250.0,0.0,0.0,3515.085,5400.0,5400.0,67151.745,70685.325,70685.325,1.0,1,0.0,0.0,2.0,Active,0,0
1469310,226423,-92,66507.21,67500,22500.0,22500.0,0.0,0.0,3375.0,3375.0,3375.0,64647.18,66507.21,66507.21,1.0,1,0.0,0.0,2.0,Signed,0,0
2559014,319425,-15,0.0,0,0.0,0.0,0.0,0.0,0.0,67.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,38.0,Active,0,0
2260254,317451,-5,0.0,36000,0.0,0.0,0.0,0.0,0.0,87.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,Active,0,0
2801569,166671,-3,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Completed,0,0
2717408,259588,-50,0.0,0,0.0,0.0,0.0,0.0,0.0,156.555,0.0,0.0,-156.555,-156.555,0.0,0,0.0,0.0,41.0,Active,0,0
2472943,348535,-67,0.0,157500,0.0,0.0,0.0,0.0,144.18,582.075,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,11.0,Active,0,0
2709164,263929,-85,123623.46,135000,13500.0,13500.0,0.0,0.0,8100.0,13500.0,13500.0,118177.515,123623.46,123623.46,1.0,1,0.0,0.0,17.0,Active,0,0
2627855,236313,-43,0.0,157500,0.0,0.0,0.0,0.0,0.0,379.17,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,32.0,Active,0,0
2247027,376355,-3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,Active,0,0
1773606,203737,-62,0.0,0,0.0,0.0,0.0,0.0,0.0,858.78,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,22.0,Active,0,0
1449998,334205,-38,209.295,180000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.295,209.295,0.0,0,0.0,0.0,32.0,Active,822,0
1004521,121104,-71,0.0,135000,0.0,0.0,0.0,0.0,0.0,338.31,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,27.0,Active,0,0
2038631,192921,-80,0.0,67500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,27.0,Active,0,0
2055497,419640,-3,0.0,135000,0.0,0.0,0.0,0.0,1900.89,2804.13,2804.13,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,Active,0,0
2220269,449359,-11,92969.55,450000,0.0,0.0,0.0,0.0,5204.97,13500.0,13500.0,90598.95,93870.945,93870.945,0.0,0,0.0,0.0,19.0,Active,0,0
1334824,120076,-44,0.0,225000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,35.0,Active,0,0
1849317,240179,-67,74028.825,112500,0.0,0.0,0.0,0.0,5625.0,6750.0,6750.0,70604.415,74028.825,74028.825,0.0,0,0.0,0.0,19.0,Active,0,0
2671284,124951,-20,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1568959,424215,-14,39516.48,135000,0.0,0.0,0.0,0.0,2250.0,4500.0,4500.0,37859.895,39224.925,39224.925,0.0,0,0.0,0.0,18.0,Active,0,0
1002071,265271,-10,0.0,0,0.0,0.0,0.0,0.0,0.0,364.095,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,16.0,Active,0,0
1718179,209680,-20,183673.035,450000,90000.0,90000.0,0.0,0.0,0.0,6750.0,0.0,180000.0,183367.035,183367.035,2.0,2,0.0,0.0,0.0,Active,0,0
1962641,200295,-86,0.0,90000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
1409548,246550,-12,0.0,225000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1928066,385147,-7,0.0,180000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2006263,324745,-13,0.0,450000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1219431,374886,-13,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2715652,252980,-21,0.0,135000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,59.0,Completed,0,0
1105099,431484,-12,106162.56,112500,0.0,0.0,0.0,0.0,5434.785,5850.0,5850.0,102845.745,106162.56,106162.56,0.0,0,0.0,0.0,11.0,Active,0,0
2040506,319622,-35,0.0,67500,0.0,0.0,0.0,0.0,207.09,365.13,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,64.0,Active,0,0
1329452,305937,-15,0.0,225000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2818387,270112,-38,0.0,67500,0.0,0.0,0.0,0.0,0.0,1375.245,0.0,0.0,-1375.245,-1375.245,0.0,0,0.0,0.0,45.0,Active,0,0
1012363,338170,-64,55086.255,112500,0.0,0.0,0.0,0.0,5625.0,9000.0,9000.0,52452.315,55086.255,55086.255,0.0,0,0.0,0.0,28.0,Active,0,0
2475921,205032,-37,0.0,247500,0.0,0.0,0.0,0.0,0.0,960.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,37.0,Active,0,0
2183641,330643,-3,15478.47,135000,0.0,0.0,0.0,0.0,2250.0,0.0,0.0,14740.875,15364.98,15364.98,0.0,0,0.0,0.0,3.0,Active,0,0
2609778,253947,-73,48179.385,90000,0.0,0.0,0.0,0.0,4500.0,22500.0,22500.0,45549.0,48179.385,48179.385,0.0,0,0.0,0.0,15.0,Active,0,0
1542293,342512,-32,230330.16,450000,135000.0,135000.0,0.0,0.0,4637.61,6750.0,6750.0,221001.93,228984.66,228984.66,1.0,1,0.0,0.0,6.0,Active,0,0
2248432,336122,-90,71352.09,67500,0.0,0.0,0.0,0.0,3375.0,0.0,0.0,67500.0,71352.09,71352.09,0.0,0,0.0,0.0,1.0,Signed,1,1
1060471,239096,-11,28080.405,270000,27000.0,27000.0,0.0,0.0,9120.645,4170.51,1920.51,26658.45,26734.905,26734.905,1.0,1,0.0,0.0,9.0,Active,0,0
1537049,162642,-30,0.0,0,0.0,0.0,0.0,0.0,0.0,107.82,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,19.0,Active,0,0
2478167,387150,-1,0.0,67500,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1978414,248988,-20,0.0,112500,0.0,0.0,0.0,0.0,0.0,91.935,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,50.0,Active,0,0
2240833,299657,-69,0.0,180000,0.0,0.0,0.0,0.0,0.0,1693.935,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,9.0,Active,0,0
2491181,317346,-19,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2749275,350536,-50,65881.26,180000,0.0,0.0,0.0,0.0,9000.0,18000.0,18000.0,61566.075,65881.26,65881.26,0.0,0,0.0,0.0,38.0,Active,0,0
2776322,443131,-21,173881.71,180000,0.0,0.0,0.0,0.0,9061.83,11700.0,11700.0,169536.735,175356.45,175356.45,0.0,0,0.0,0.0,7.0,Active,0,0
1646758,306318,-32,0.0,67500,0.0,0.0,0.0,0.0,0.0,20.565,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,34.0,Active,0,0
1200908,207034,-42,66652.29,67500,0.0,0.0,0.0,0.0,3375.0,3375.0,3375.0,63589.5,66652.29,66652.29,0.0,0,0.0,0.0,45.0,Active,0,0
1645503,289014,-78,0.0,67500,0.0,0.0,0.0,0.0,0.0,745.875,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,16.0,Active,0,0
1895392,231593,-52,95.535,90000,0.0,0.0,0.0,0.0,4478.445,4500.0,4500.0,0.0,73.98,73.98,0.0,0,0.0,0.0,37.0,Active,0,0
2476993,318873,-73,0.0,90000,0.0,0.0,0.0,0.0,0.0,564.705,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,17.0,Active,0,0
2200648,344684,-23,0.0,450000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Signed,0,0
2256230,420217,-49,3519.81,135000,0.0,0.0,0.0,0.0,6750.0,132750.0,132750.0,1558.44,3519.81,3519.81,0.0,0,0.0,0.0,29.0,Active,0,0
1490332,430919,-4,136112.895,180000,0.0,0.0,0.0,0.0,6869.07,9000.0,9000.0,131314.68,135982.395,135982.395,0.0,0,0.0,0.0,8.0,Active,0,0
1545415,249857,-28,0.0,360000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2662789,265244,-10,186282.0,270000,180000.0,180000.0,0.0,0.0,0.0,,0.0,180000.0,180000.0,180000.0,4.0,4,0.0,0.0,0.0,Active,0,0
2011382,260228,-5,401673.645,450000,0.0,0.0,0.0,0.0,19724.31,22500.0,22500.0,385486.02,401673.645,401673.645,0.0,0,0.0,0.0,30.0,Active,0,0
1638715,385213,-66,0.0,180000,0.0,0.0,0.0,0.0,0.0,205.11,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,8.0,Active,0,0
1257123,265190,-2,0.0,0,0.0,0.0,0.0,0.0,0.0,488.835,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,32.0,Active,0,0
2707674,454923,-38,0.0,0,0.0,0.0,0.0,0.0,0.0,889.29,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,Active,0,0
1010827,256086,-44,0.0,67500,0.0,0.0,0.0,0.0,0.0,922.68,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,11.0,Active,0,0
2165842,454564,-46,0.0,0,0.0,0.0,0.0,0.0,0.0,3687.3,0.0,0.0,-3687.3,-3687.3,0.0,0,0.0,0.0,7.0,Active,0,0
1394859,400585,-28,0.0,135000,0.0,0.0,0.0,0.0,67.5,427.995,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,60.0,Active,0,0
1373593,202304,-43,0.0,0,0.0,0.0,0.0,0.0,0.0,1350.09,0.0,0.0,-1350.09,-1350.09,0.0,0,0.0,0.0,10.0,Active,0,0
2425058,109536,-15,0.0,67500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,34.0,Active,0,0
2387572,347985,-7,0.0,0,0.0,0.0,0.0,0.0,0.0,43.875,43.875,0.0,0.0,0.0,0.0,0,0.0,0.0,22.0,Active,0,0
1209426,406311,-20,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,22.0,Completed,0,0
1782162,147952,-11,0.0,45000,0.0,0.0,0.0,0.0,0.0,150.03,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,42.0,Active,0,0
2453937,365016,-7,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1405994,373259,-52,0.0,0,0.0,0.0,0.0,0.0,0.0,441.585,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,31.0,Active,0,0
1267946,344678,-54,75021.165,67500,6975.0,6975.0,0.0,0.0,4050.0,0.0,0.0,67411.35,75021.165,75021.165,2.0,2,0.0,0.0,51.0,Active,1,1
2653419,370403,-5,41041.44,225000,0.0,16124.805,0.0,16124.805,2250.0,2521.89,271.89,40881.06,41041.44,41041.44,0.0,14,0.0,14.0,1.0,Active,0,0
2220399,281713,-42,125344.215,180000,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,119829.33,125344.215,125344.215,0.0,0,0.0,0.0,32.0,Signed,0,0
